pc1,pc2,season
-0.055752188732602084,-0.14305188200942293,2024
-0.1227602501981039,-0.10486567478191405,2024
-0.12201974580797172,-0.10934186816327554,2024
-0.12212802308782326,-0.10631287178298912,2024
-0.04480149295544024,-0.19192647158302378,2024
-0.07232719646625725,-0.2511547385981501,2024
-0.07160485173949159,-0.25392096101926387,2024
-0.0767541665620843,-0.25893554704417165,2024
-0.012348914225392901,-0.1798394440325137,2024
-0.011700029021838365,-0.18093337729982123,2024
-0.01161236990478376,-0.18135928695670234,2024
0.04150266626688707,-0.1137261890439914,2024
0.04188222151407871,-0.11297823945318641,2024
0.04007800712454797,-0.11577237532524973,2024
0.01632001520065006,-0.07682635178390027,2024
0.008517714669145651,-0.07675180254705737,2024
0.024269250583994095,-0.07208663463392151,2024
0.0018166809828979308,0.023006175569448055,2024
0.0018166809828979308,0.023006175569448055,2024
-0.00175736822862399,0.013625751339938996,2024
-0.054170841948396734,0.058752541511617316,2024
-0.05584591778931568,0.052777909997559935,2024
-0.06085902371690573,0.04738379085717702,2024
-0.021299294088313256,0.0872866342638467,2024
-0.03623452823680216,0.08055593475471513,2024
-0.03396514743710784,0.06659420884266697,2024
-0.04596335780673062,0.10828933258564767,2024
-0.047729264203539054,0.10247929486262508,2024
-0.055835773861763874,0.09553892880348049,2024
-0.02799159673714048,0.12413996051097152,2024
-0.033341226877679334,0.12015429854861545,2024
-0.03831970028606359,0.11601368264410782,2024
-0.11409778046469483,0.1291307799135411,2024
-0.0777780783888621,0.1457762315441377,2024
-0.03838604239186984,-0.07458701031170162,2024
-0.024397713458364625,-0.06027553763688184,2024
-0.036552835217873406,-0.06869481372912724,2024
0.06376834816203882,-0.09700079091510555,2024
0.05544201416078394,-0.11150223724001049,2024
0.050822093829310494,-0.111326790094012,2024
-0.009089566892322279,-0.07761765023395195,2024
-0.01582257655419879,-0.0816247715889007,2024
-0.08801897559053963,-0.19055767558857079,2024
-0.08746053250500536,-0.18634663116746458,2024
-0.06468689851656236,-0.25009489909974003,2024
-0.06556860748947092,-0.25082104978133535,2024
-0.06413342478049426,-0.24664729959905413,2024
-0.061347568216182105,-0.18580158657384968,2024
-0.059619841990812786,-0.18442718438079808,2024
-0.06267683423544997,-0.18801166765994293,2024
-0.0930426029952753,0.0418934290286897,2024
-0.0981361376583126,0.038973276803259,2024
-0.1369283563665294,0.037055352192473794,2024
-0.14574787540013756,0.03145694315819493,2024
-0.0839987472448303,0.11724736567778643,2024
-0.08357787571645049,0.111666991945299,2024
-0.11848246252408524,0.07645734634014831,2024
-0.11437224908624323,0.08087362827380111,2024
-0.09044628437117781,0.032284413523393896,2024
-0.08398163632826057,0.0318814781392335,2024
-0.03549954539824009,-0.05256632838902815,2024
-0.0369009945883912,-0.05468887089240834,2024
0.08004984826133635,-0.23740161221222666,2024
0.08159947474775425,-0.23787216838356295,2024
-0.09389331578999528,-0.16386846968228191,2024
-0.09176209931832892,-0.17199171472361838,2024
0.0523264047429786,-0.2508694497902237,2024
-0.01028927877983235,-0.26454581509189695,2024
-0.01725802730680953,-0.25491718167518385,2024
-0.012456026759141495,-0.2607447031520612,2024
-0.035702169698020106,-0.22022209216827904,2024
-0.13923738405893382,0.008770962552269057,2024
-0.13315179329821997,0.008701814153902435,2024
-0.12824090245642833,0.014395352915847915,2024
-0.1104130663402592,-0.14219222395715106,2024
-0.09691139545276041,-0.13483998633853866,2024
-0.1089182187832853,-0.14198466732120774,2024
-0.03542297744622151,-0.14586020090077084,2024
-0.03542297744622151,-0.14586020090077084,2024
-0.027532497690790178,-0.0017979779288560954,2024
-0.028705359183628862,-0.003889597896034727,2024
-0.029570823422587822,-0.003691013057477162,2024
-0.06061207794501121,0.016929903795251146,2024
-0.06039801020773271,0.026494971097781046,2024
-0.043713301850732675,0.05517844996129574,2024
-0.043713301850732675,0.05517844996129574,2024
-0.06459857443916066,0.04717840255224419,2024
-0.09300537010270506,-0.19785829867246219,2024
-0.0945750393614689,-0.19975477344035447,2024
-0.20631866155046497,-0.010224250506629132,2024
-0.2333152365438802,0.024484846291255268,2024
-0.2970017328203702,0.04710009923220171,2024
-0.29637022682599057,0.05273594741676026,2024
-0.26569561358661725,0.07625305801271569,2024
-0.26910538845332616,0.07310430575057984,2024
-0.184817091317511,0.06289780534594058,2024
-0.18813728467068458,0.05574191365902269,2024
-0.1893164075097748,0.05980573336147694,2024
-0.16168966371578125,-0.1189686452195976,2024
-0.16382804893854114,-0.12342392821587139,2024
-0.16201439198183926,-0.12147890883883175,2024
-0.2267365690000291,-0.09400921972634407,2024
-0.23717963100220202,-0.0994450129867297,2024
-0.23663117211419932,-0.09549602949306021,2024
-0.19156673625567916,-0.08747606024225205,2024
-0.1919871539623456,-0.08433064683014889,2024
-0.19142438258845001,-0.08475822764120323,2024
-0.06313173082997516,-0.16368700086156768,2024
-0.06368609360268447,-0.1632537339847802,2024
-0.09409692214507,-0.059435902730477094,2024
-0.09845111743995895,-0.06353033772783913,2024
-0.10112748525548527,-0.07083603298244275,2024
-0.12698435739975455,0.020831399627209687,2024
-0.12829726008717807,0.018415530900692735,2024
-0.14747950174121788,0.0067494244213152504,2024
-0.13901323024980033,0.00019572347790523803,2024
-0.12832363826098392,0.009395254759727092,2024
-0.14307057506568488,0.06416718264727243,2024
-0.1344003631583191,0.072303010715422,2024
-0.08423201250595962,0.11816051205573898,2024
-0.09367616825996379,0.11631628562720159,2024
-0.043333577484814936,-0.27849983706134396,2024
-0.04624472112599022,-0.28251327785558916,2024
-0.04256634088908835,-0.27837195191030395,2024
-0.05851115286356452,-0.23038737760956707,2024
-0.06069533563063885,-0.23073943988288614,2024
-0.033061329697197536,-0.23707417839827327,2024
-0.036124498876858605,-0.23775137464336843,2024
-0.03419641773690972,-0.240434078855,2024
-0.07490709048829809,-0.1019306153306706,2024
-0.07675041020230906,-0.101246323169012,2024
-0.07539129577666294,-0.10050456602882116,2024
-0.09307829739256814,-0.06057408633260243,2024
-0.09559835931334891,-0.06302725612706435,2024
-0.09300096622684241,0.0351338781827438,2024
-0.0997097233606394,0.0329942208980267,2024
-0.10463997504823781,0.03587922422038701,2024
-0.09854551814483399,0.018004801017470276,2024
-0.10675445404792473,0.018128515806552316,2024
-0.1231070292079199,0.0017151568401117187,2024
-0.12158006166086983,-0.004973324595337357,2024
-0.12353755795659783,0.001106578945215278,2024
-0.1107708034312483,-0.05331578488616012,2024
-0.11808122550651569,-0.04534373396065995,2024
-0.11655714477738834,-0.04218976681573544,2024
-0.054145133774933144,-0.08725335815696411,2024
-0.0557266371581545,-0.08242635091619348,2024
-0.05615766192995662,-0.08190825126802787,2024
-0.01369069039597555,-0.13205880010709242,2024
-0.01100415251896772,-0.12941083647584373,2024
0.019376772067794035,-0.1471692676449985,2024
0.02410036634550547,-0.14509452637181786,2024
0.029162400877240438,-0.14601125167337858,2024
0.04849160311607744,-0.22612129459135727,2024
0.04947437895593511,-0.2280932686613376,2024
0.04930353666728593,-0.2276020869777498,2024
-0.0038606414573635756,-0.1967305930463976,2024
-0.003062568466528373,-0.20551755355138834,2024
-0.0017110387205999944,-0.20551540367823218,2024
-0.07773920053215942,-0.1934343886040582,2024
-0.08498261241745282,-0.19568316858926582,2024
-0.0753226125898024,-0.1929019839068682,2024
-0.121748597499459,-0.18202908533904938,2024
0.015501400406426155,-0.21487618694999117,2024
0.01680765785389192,-0.20593548175653095,2024
-0.03392441490763988,-0.12026265429363467,2024
-0.03176603124487935,-0.11522537958232829,2024
-0.030193892969520117,-0.11743386056003952,2024
-0.06850550665326925,-0.005616791567236143,2024
-0.06636901098163601,0.09884390976700912,2024
-0.07299771984660051,0.09610545878795808,2024
-0.02653368852449932,-0.15810028236641305,2024
-0.024798288312752506,-0.1636931381912652,2024
-0.0231376872156122,-0.15960676998692191,2024
-0.0335513725105636,-0.17193974839679513,2024
-0.035154955484159464,-0.17431892598663948,2024
-0.0335513725105636,-0.17193974839679513,2024
0.003414880745526455,-0.09636663781615692,2024
0.004957687718111628,-0.09378698390072654,2024
0.0037588635367905437,-0.0939963284075564,2024
0.01886773998826942,-0.08474008656355661,2024
0.023457550177761063,-0.07730840357933774,2024
0.022268204449600065,-0.07873894817109789,2024
-0.06451981792316021,-0.0867025170979506,2024
-0.06394072192584836,-0.09507697503878287,2024
-0.06266879083644623,-0.08858037626603676,2024
-0.04576664384498462,-0.0801875485578116,2024
-0.04354605035065302,-0.07854140248898421,2024
-0.05419734685205997,-0.08244199244708236,2024
-0.06010124429560372,0.02021305436208792,2024
-0.05890701952634751,0.020593864884083147,2024
-0.10396098017831053,-0.006428701860257846,2024
-0.1025855545751485,-0.0039077037677631155,2024
-0.09607933419897398,0.022205038448418417,2024
-0.0933414159527678,0.02433315324444763,2024
-0.10000486205009058,0.021692549487906936,2024
-0.08680700090058786,-0.003839826530511764,2024
-0.0881787698786511,-0.003961913160575134,2024
-0.1208636681176455,-0.018270154238659582,2024
-0.12089439191175806,-0.022622032676890044,2024
-0.11954372246978247,-0.13843915212101932,2024
-0.11696849588483456,-0.13603879809967842,2024
-0.11654723845404062,-0.13510486574474473,2024
-0.1000202005256265,-0.16007459729286938,2024
-0.09672284740931054,-0.15686102646871874,2024
-0.09934908872386002,-0.15264057231949207,2024
-0.01413927214591916,-0.11661165915601579,2024
-0.0179837618521268,-0.12515614753353285,2024
-0.017914047220104215,-0.13674268214561888,2024
-0.018086786283677367,-0.13615369033374508,2024
-0.01796151718211736,-0.13638190179265805,2024
-0.002880010905659411,-0.14769582244817595,2024
0.017291508367605152,-0.09478058469611428,2024
0.01811427380426825,-0.09498550830425026,2024
-0.06085102895002022,-0.08900812790364238,2024
-0.06294130116371081,-0.09156984584725625,2024
-0.06665882236679542,-0.06076191128436756,2024
-0.05938075746154432,-0.05350019879412725,2024
-0.06170824257029962,-0.054820489671429926,2024
-0.07047395194580926,-0.14337600530275305,2024
-0.07154430332207938,-0.14629641599701484,2024
-0.07047395194580926,-0.14337600530275305,2024
-0.09815015724764241,-0.08005589270817065,2024
-0.09643119041442967,-0.07916699955365097,2024
-0.10680569021673057,-0.1645096385774556,2024
-0.1086267196360964,-0.16932164519383078,2024
-0.10872007558596179,-0.25247291026313395,2024
-0.10680345093657152,-0.24977380098894897,2024
-0.15865222612405233,-0.08762062266027307,2024
-0.15408236208899484,-0.08439619650802904,2024
-0.1225670535525898,-0.00041387162234774594,2024
-0.13516004159661854,-0.009702400125217732,2024
-0.12415817739234887,-0.0024314702069195143,2024
-0.17045505950225504,0.02761365320510014,2024
-0.16824066482244504,0.029384662447100092,2024
-0.17775870838188879,0.022078756058706538,2024
-0.1686868638647679,-0.009400339257394488,2024
-0.15806311975699933,0.0055794812566037424,2024
-0.16971983241647898,-0.007924499432126628,2024
-0.16912879846300205,0.05616108199224721,2024
-0.16342898164308278,0.06083322556833015,2024
-0.1726896995330734,0.05448992194229895,2024
-0.26545822502719574,0.08311237303637171,2024
-0.2655793574928949,0.08545036195735731,2024
-0.2662613322573994,0.0823607164673166,2024
-0.18909443592716996,0.06796707989029285,2024
-0.18563975362786744,0.07318637524529784,2024
-0.15975860771163253,0.07713520720426417,2024
-0.1878682315883347,0.00411837607812289,2024
-0.12398736802119871,-0.01825573945339177,2024
-0.1294126198544499,-0.019570354082341118,2024
-0.10546102081625898,-0.07629492974968324,2024
-0.09976326555756278,-0.07549241930939275,2024
-0.10293173261306766,-0.07947982863924272,2024
-0.19237482382174104,-0.02604811071027699,2024
-0.1895698646060821,-0.02471290286887949,2024
-0.19605704379695205,-0.03158499046127565,2024
-0.15157621206310457,0.010312155922580404,2024
-0.14983869153673474,0.02121587900121416,2024
-0.10731904623975648,0.11115185046170069,2024
-0.12299364088702287,0.10650031120805761,2024
-0.19553803107861034,0.06290692608771725,2024
-0.19649031641277054,0.0631911124729517,2024
-0.2085102014510764,0.049667326427073735,2024
-0.200462727228918,-0.01810623305229246,2024
-0.1945888254504617,-0.012161662256082902,2024
-0.20054399757575014,-0.02034932147569396,2024
-0.14535322325504996,-0.05104844185722976,2024
-0.1459094448915897,-0.05208148500663194,2024
-0.14708250184884203,-0.054393229339993576,2024
-0.15969056389303382,-0.08859551516621761,2024
-0.16337075036290316,-0.09487303947674469,2024
-0.16459220897426308,-0.09190701548870411,2024
-0.02933597858438229,-0.1837067079795105,2024
-0.02651615595433171,-0.1913797907702891,2024
-0.023642078192253904,-0.18612054786762164,2024
-0.10404192340006403,-0.17198657115802435,2024
-0.10370367762681816,-0.1697694692487451,2024
-0.14718072692770223,-0.08946995977183433,2024
-0.14456065418215291,-0.08501498554598483,2024
-0.14357294308407464,-0.08420929915361966,2024
-0.05266943223959421,-0.018840483880292712,2024
-0.051984709579035435,-0.018145476554207812,2024
-0.055452379672228394,-0.021883559300155342,2024
-0.08071963536328237,0.10873928838829922,2024
-0.08592521539130461,0.10022759213140944,2024
-0.2291057749086457,0.07046723176824088,2024
-0.2316709691525477,0.06664023311092804,2024
-0.18530160956715414,0.12579245947613577,2024
-0.19361916480387087,0.1192780718215675,2024
-0.2073915764646584,0.11026406816219664,2024
-0.15742904658436935,0.0008113664700717046,2024
-0.1585051891861065,0.0003506691022366823,2024
-0.1954548193416803,-0.033653167407698775,2024
-0.1993772710089145,-0.042232329396754975,2024
-0.19480750807967312,-0.033959775000750175,2024
-0.21382018736894254,-0.04035410607648447,2024
-0.20830686066696907,-0.03779613234699146,2024
-0.20676076753310807,-0.03881266983362916,2024
-0.07031206949208559,-0.18194882580013994,2024
-0.0734509273639359,-0.17567582743241716,2024
-0.15959481260563685,-0.1676236281658759,2024
-0.15959481260563685,-0.1676236281658759,2024
-0.16774112115156264,-0.16811077574938638,2024
-0.0758491008948934,-0.1918256469208648,2024
-0.07503188118722594,-0.18834074437387338,2024
-0.024960042344499833,-0.19940641149351468,2024
-0.019389670525849015,-0.18960891077349507,2024
-0.016089587981072462,-0.18907321185100032,2024
-0.01658417755189158,-0.25615645131600573,2024
-0.0175800232278759,-0.2488795105939896,2024
-0.030060354431794986,-0.2564559918086481,2024
-0.031099839222944223,-0.25761519768932734,2024
-0.02935705283653002,-0.2558511212001421,2024
-0.0875593204324797,-0.2509819410785703,2024
-0.0822166787939818,-0.2529278829467029,2024
-0.08164990407698615,-0.24920662148700928,2024
-0.12702668755216712,-0.19437433078864885,2024
-0.11553728121108452,-0.1794744237116076,2024
-0.11237829632666892,-0.17953343358039758,2024
-0.07049622790003353,0.004938039483612031,2024
-0.05895406868039295,0.01845651975503494,2024
-0.05220381448885471,0.01776827539657681,2024
-0.08641899166262186,0.10616054408670073,2024
-0.0796350455129483,0.11402394505713911,2024
-0.0765531745854376,0.11721178905802025,2024
-0.09192241993352109,0.16612535299485592,2024
-0.08904717447746836,0.17084539047233221,2024
-0.09156600463549518,0.1686843700130928,2024
-0.09892755124672507,0.15584982900117222,2024
-0.10785658203919161,0.17242404418685486,2024
-0.09398934069100741,0.16542583022599233,2024
-0.10629526170336805,0.1698632025894617,2024
-0.09398934069100741,0.16542583022599233,2024
-0.09778493921468294,0.16204763353527918,2024
-0.08498047518869269,0.18141012217689073,2024
-0.09977300274645458,0.17035050312993796,2024
-0.08274905075279664,0.18456209061488946,2024
-0.14009720955141525,0.1388888157283379,2024
-0.14005460630592198,0.13727854205352538,2024
0.051983291653015365,0.19908208325489124,2024
0.06113847727295635,0.1944597840049465,2024
0.021790766898503955,0.15770181229651692,2024
0.0375910048735979,0.16671461180136615,2024
-0.004065416466582955,0.08809903235392984,2024
-0.024427537425769322,0.03343737107032278,2024
-0.02497724294067409,0.03190209838236491,2024
-0.06851012772892305,-0.018173689225730698,2024
-0.06730060767269293,-0.018299725671821122,2024
-0.06593306900204389,-0.00925587229017008,2024
-0.08680443838957262,-0.009880688162216142,2024
-0.0904550131664515,-0.016242680857567658,2024
-0.0865330025129309,-0.013196657470287698,2024
-0.09207460188529025,0.03226694704012224,2024
-0.09160212674732675,0.03387129900034681,2024
-0.09106786437598767,0.03565116911524482,2024
-0.1404925214832321,-0.013549324605619646,2024
-0.13668267614482643,-0.014478321881101243,2024
-0.13626699421419236,-0.0069751862699150916,2024
-0.09561976872775081,0.041752921751893164,2024
-0.09681153004300565,0.03672700075082335,2024
-0.1398669590100991,-0.027819359719812864,2024
-0.13422736756479048,-0.03578360043371098,2024
-0.14256855959290998,-0.0297968211888935,2024
-0.13532551547173144,-0.03289092445689579,2024
-0.13605532376060903,-0.03395155088298374,2024
-0.13352210442651535,-0.033098020004417805,2024
-0.1308258109524031,-0.02835550669211369,2024
-0.134518717049172,-0.03164660302375104,2024
-0.1325428730824808,-0.02700995520425499,2024
-0.08324217100490296,-0.07256959638016355,2024
-0.08311785426285885,-0.07274531004717553,2024
-0.0890490437055201,-0.07581866839261325,2024
-0.07355384642493372,-0.16476971233162713,2024
-0.07355384642493372,-0.16476971233162713,2024
-0.12841958241411094,-0.17626859439675696,2024
-0.12918624876803475,-0.17683673886022291,2024
-0.12250774445688191,-0.17609693886406258,2024
-0.1397239461271217,-0.1536308335012997,2024
-0.13715662572682852,-0.15236292838652382,2024
-0.14085429800650445,-0.15036608513941735,2024
-0.08441258884096974,-0.11739139975130963,2024
-0.09013854285479374,-0.12692690854282715,2024
-0.08529742330770586,-0.11868586101384138,2024
-0.09282548061150962,0.026608931265942905,2024
-0.09423460742958685,0.025657152750297233,2024
-0.09605783559152896,0.02510032997374373,2024
-0.1071476145875508,-0.05939785517159338,2024
-0.11017653991179373,-0.061743178978410904,2024
-0.15140759077787125,-0.09894426806467072,2024
-0.14949822404843272,-0.10083704146399697,2024
-0.1234547850198101,-0.12060012426204661,2024
-0.12393302532128565,-0.12299816441271608,2024
-0.12261119174531633,-0.12605453307015077,2024
-0.11870834070904014,-0.17946257435125124,2024
-0.13168231809950792,-0.13525904097493224,2024
-0.13094229029131238,-0.13341431706696064,2024
-0.13065770627961243,-0.13416176288296353,2024
-0.13655877270142291,-0.19155885012248813,2024
-0.13593246285236632,-0.1946456498050558,2024
-0.13414800170442337,-0.1969390209478186,2024
-0.14386424938909037,-0.10167856706620346,2024
-0.14386424938909037,-0.10167856706620346,2024
-0.14605887924811634,-0.10207253990100035,2024
-0.21717829794114651,-0.12422453936120365,2024
-0.21245889717507432,-0.1216790315458478,2024
-0.21344708513528932,-0.11985741923376536,2024
-0.15400963394430012,-0.17963042272346852,2024
-0.1522995231811844,-0.18006056303273213,2024
-0.14952502912765503,-0.17792271486980252,2024
-0.06430578517571163,-0.041475452091876835,2024
-0.06228543625828677,-0.04738065497490414,2024
-0.07055253948947489,-0.04707338015194032,2024
-0.13075065142078296,-0.1010794358356438,2024
-0.13154173844573042,-0.10162112471573378,2024
-0.129406229840361,-0.09928179691330463,2024
-0.17977167251527504,-0.0835904845016325,2024
-0.17977167251527504,-0.0835904845016325,2024
-0.17581306312045047,-0.03788083803529779,2024
-0.18399253746507133,-0.044003711470920664,2024
-0.17661994670978437,-0.040834675037173196,2024
-0.20200096475923696,0.007288297335527466,2024
-0.1992388738531075,0.013145260749872857,2024
-0.1666942841943515,0.08381088255483155,2024
-0.1539181917137865,0.09686257423081829,2024
-0.1280926489931638,0.1660630972238613,2024
-0.1270255331508625,0.16553923997066047,2024
-0.12884945284395083,0.16594999350602735,2024
-0.20190685960676646,0.14334040900915263,2024
-0.19427459691411708,0.13898367611610632,2024
-0.18802367443884244,0.1479389290573329,2024
-0.12324193213068581,0.08044245453622377,2024
-0.11873903134886331,0.08722147110630935,2024
-0.13211711964551487,0.08136785244615174,2024
-0.10853473925494576,0.02752852457402994,2024
-0.11591102908048019,0.020135954895109765,2024
-0.030845176133630872,0.08119548182906064,2024
-0.02432485940089986,0.08320098043290002,2024
-0.03795795776343684,0.07323528070577293,2024
-0.06896679827141476,0.024743354929461045,2024
-0.07223363411984306,0.021521020088817483,2024
-0.09767558311556292,-0.10721612638868327,2024
-0.09431801226417237,-0.11123732955674653,2024
-0.09496669066152931,-0.10753701079439276,2024
-0.004909982407747995,-0.1545248627142261,2024
-0.011587633066229022,-0.161236948611302,2024
-0.00330920594736947,-0.15197788467003925,2024
-0.01862189921891179,-0.17655232012789474,2024
-0.01862189921891179,-0.17655232012789474,2024
-0.08333603528829427,-0.13185467225086545,2024
-0.08504228721605996,-0.13258360203264974,2024
-0.08579407139604074,-0.1299310395655089,2024
-0.12807996980515762,-0.08440464480967855,2024
-0.13053043576028828,-0.08661645094624953,2024
-0.15016321598374005,-0.060311827400995346,2024
-0.15119108369355327,-0.06035219010422434,2024
-0.15160308054803656,-0.05917507790176127,2024
-0.14976388347263292,-0.10911553382817246,2024
-0.15036022802021187,-0.1161338754517805,2024
-0.15152415133714742,-0.11391514294873817,2024
-0.1381069066788594,-0.1300032426842761,2024
-0.1423555409885231,-0.12894638737582603,2024
-0.13761910398805782,-0.13202779043930518,2024
-0.1267638681526826,-0.13019496445363185,2024
-0.12815192398658226,-0.13264448788400302,2024
-0.12629172090050506,-0.13108534754833656,2024
-0.11156662488351922,-0.1862492777892698,2024
-0.11139707627220162,-0.18462418048157073,2024
-0.11261693179036154,-0.18631164841520848,2024
-0.04924827563964236,-0.14066171655511067,2024
-0.05830184941143256,-0.14566804654989016,2024
-0.052758743339366435,-0.14055877690730947,2024
-0.09487364274326109,-0.18584675815653529,2024
-0.09646135998966816,-0.19011472960337766,2024
-0.17338455131207609,-0.14755388848212578,2024
-0.16917561686045085,-0.14974125718791625,2024
-0.17547928208512592,-0.14987209548518296,2024
-0.20004447313157808,-0.13602108399056198,2024
-0.1972844827035229,-0.1347697453002877,2024
-0.1933233600100192,-0.13189774869081528,2024
-0.21541321227141658,-0.13272394120609982,2024
-0.21913609274555318,-0.19345300824619138,2024
-0.22374335997064015,-0.20370911940510067,2024
-0.21805756132864051,-0.14959181251845866,2024
-0.22043531158000834,-0.1555257525307081,2024
-0.21711889770402043,-0.14991245328570937,2024
-0.21327963163726887,-0.15322177788806599,2024
-0.21743746746963893,-0.1543061351115553,2024
-0.21634056419023068,-0.15583719107044794,2024
-0.21879677275619608,-0.15892422469011988,2024
-0.2542536258553271,-0.11841967274323617,2024
-0.25711842553643055,0.016931629578644865,2024
-0.2575366148279009,0.01590524169780251,2024
-0.23450205352925713,0.013392596391105183,2024
-0.22888237439235487,0.02843142308402414,2024
-0.19926660265213392,0.0019033661668946544,2024
-0.18804258045630767,-0.062121751565822725,2024
-0.19034668943197613,-0.061677355858496125,2024
-0.18781147690781846,-0.05520860523195302,2024
-0.1402076529463605,0.015668659100379012,2024
-0.19026528828233608,0.06995046695205961,2024
-0.20723298526994138,0.10849640395828965,2024
-0.23093053603849945,0.13325165710869233,2024
-0.2069996821662506,0.1295998815303255,2024
-0.17558559367929516,0.043175655391863486,2024
-0.17739919039553725,0.039842069467984235,2024
-0.1586493446426353,-0.0157836889553664,2024
-0.15368055642250839,-0.012863179719915518,2024
-0.14640272993038317,0.06674288176914216,2024
-0.14946207565518427,0.05855254455695047,2024
-0.15369642407774697,0.05078139404598681,2024
-0.13810113429377652,-0.02193676267496083,2024
-0.1927721476897118,0.1863414401921099,2024
-0.21371430451236612,0.1605702242509964,2024
-0.21823008763816804,0.14983090335765345,2024
-0.20976679667153225,0.1646504083417289,2024
-0.223717627959036,0.019481875775790206,2024
-0.223717627959036,0.019481875775790206,2024
-0.25314462554304845,-0.005246991103654328,2024
-0.1753605241379449,-0.04304851956517379,2024
-0.18153588100569323,-0.044367523718567795,2024
-0.15972225889092245,-0.03937203932669499,2024
-0.1588550008274801,-0.038474452578688825,2024
-0.13238618732766455,-0.08293834732857647,2024
-0.13053944969306852,-0.08357711170987035,2024
-0.09984753467632208,-0.04953545095371516,2024
-0.10094815986663515,-0.05276424975395519,2024
-0.10118630026119589,-0.05301412770948509,2024
-0.15710259298228035,-0.0898664539472114,2024
-0.02705399126503362,-0.1729074411357353,2024
-0.02788307629761129,-0.16933820218753776,2024
-0.028178851545106562,-0.17099891406547593,2024
-0.08002622567976254,-0.16002574336828512,2024
-0.08312769683408523,-0.15812350728124935,2024
-0.17475518975672139,-0.1449330857672138,2024
-0.177597561386925,-0.14598770802089964,2024
-0.14965064855123333,-0.13551827744085587,2024
-0.14923448254244237,-0.13628596752691732,2024
-0.15033384032966074,-0.13729469252240295,2024
-0.1195498747241563,-0.16794272295371043,2024
-0.12361400186048128,-0.16920668657072407,2024
-0.13071621506569003,-0.11805766415608371,2024
-0.18875574666476763,-0.08837188776136684,2024
-0.16542186010550564,-0.0565782530158879,2024
-0.20795967866689952,0.01067914519124135,2024
-0.20890472827033096,0.010133399612854366,2024
-0.21091081034721698,-0.04604232291131655,2024
-0.20911584724009047,-0.037511877939645236,2024
-0.21038652572013822,-0.038852519629613363,2024
-0.16800469729100076,-0.04169250409187031,2024
-0.158435727781516,-0.04229482819668691,2024
-0.15619829539850888,-0.036488591876184126,2024
-0.0785828909847243,-0.11300056844839332,2024
-0.05484763081923576,-0.1672419775916331,2024
-0.05466773386688077,-0.16565046252597176,2024
-0.053959711383087874,-0.16519546134870813,2024
-0.00857294725103988,-0.21802071274932855,2024
-0.016074531915008655,-0.2216597202763756,2024
-0.09756547630729413,-0.23046460511024003,2024
-0.10032246821511827,-0.23019012301053465,2024
-0.09997790431607075,-0.23218225262944836,2024
-0.020399435786379996,-0.11147614134564121,2024
-0.029480927484656097,-0.1174955875456549,2024
-0.022772152596538572,-0.11490247772690831,2024
-0.14573718405663327,-0.1784575529683435,2024
