iteration,selected_index,min_distance,max_distance,mean_distance
49,950,0.0,0.4133456758101082,0.31586447232885867
50,2346,0.0,0.4117117102550412,0.31530361790672773
51,1773,0.0,0.4106414582147964,0.31405899565116907
52,399,0.0,0.40929072987074416,0.31314061219402056
53,2716,0.0,0.40566212260292334,0.312052930881346
54,863,0.0,0.4050501608637652,0.3108596270889274
55,875,0.0,0.4050148197714935,0.3095582965035975
56,1075,0.0,0.4028581335243376,0.30897132245529085
57,1312,0.0,0.3999676287483831,0.30834075710838504
58,2879,0.0,0.3997412012202959,0.3070066659798488
59,1573,0.0,0.3978927096326708,0.30511569780999775
60,882,0.0,0.3973153517631015,0.3045179229923684
61,3028,0.0,0.3971804715814307,0.3035740943461305
62,2900,0.0,0.39683568027459976,0.3025234219263097
63,8,0.0,0.3954042029153324,0.3017246428713888
64,1349,0.0,0.39515008561538734,0.30109819582427294
65,727,0.0,0.3950191181811721,0.3007275513391257
66,1111,0.0,0.39448545354458875,0.29990540704782653
67,1715,0.0,0.3931351144071157,0.29927041070906985
68,684,0.0,0.39224340135278923,0.29849153146991797
69,2038,0.0,0.39164297990366354,0.2975247087688693
70,2734,0.0,0.389394276241341,0.29681301342578226
71,2083,0.0,0.3889275724282884,0.29542761449746546
72,2175,0.0,0.38865905476814616,0.2944234070288584
73,920,0.0,0.38855149242094456,0.2938237075503398
74,307,0.0,0.3877582841603035,0.29338327743547343
75,2487,0.0,0.38510017420971265,0.29248404076439033
76,520,0.0,0.3839319554797165,0.2921137939885579
77,796,0.0,0.38234824664319367,0.29158246572693647
78,2596,0.0,0.381213051466984,0.29096997623007814
79,813,0.0,0.38109603462614505,0.29043653839179306
80,1868,0.0,0.3810518362857118,0.289959286293041
81,151,0.0,0.380684349078009,0.2895951487787883
82,664,0.0,0.37997423642500355,0.28876554072599436
83,69,0.0,0.3799686961032518,0.2881543185660511
84,1917,0.0,0.37913232189737556,0.28775695541819757
85,132,0.0,0.37897301405887723,0.28729318111437985
86,2974,0.0,0.37770349107342566,0.2864545781409343
87,248,0.0,0.37763556941449006,0.2858426309924456
88,2378,0.0,0.37758479509151693,0.2852066987243717
89,2391,0.0,0.3773690110329167,0.2848682489032844
90,1999,0.0,0.3770575379192333,0.28330782397094667
91,416,0.0,0.3769589994291201,0.2829650990620303
92,824,0.0,0.37692850011464024,0.2825528303552441
93,1133,0.0,0.3767733562030005,0.28206465862374736
94,2315,0.0,0.3761719160757009,0.2806853259783863
95,1971,0.0,0.37588426793705937,0.2796001205179046
96,1717,0.0,0.37561138010548367,0.2792841197165121
97,1108,0.0,0.3754353063642971,0.2787852462660179
98,1926,0.0,0.3748943450906979,0.2781836153870938
99,637,0.0,0.37351007912315415,0.2776954074631448
100,42,0.0,0.3723714803839253,0.2768706856416685
101,298,0.0,0.3715311577970455,0.27612763194387985
102,260,0.0,0.37123871475429077,0.2756796679590712
103,1560,0.0,0.37119169641313415,0.27520839187319524
104,1216,0.0,0.3689140230495346,0.27413544659891964
105,27,0.0,0.36883995318541346,0.27364279939753544
106,2719,0.0,0.3685126245153843,0.27314480796223445
107,644,0.0,0.36828181142384714,0.272794113633893
108,1068,0.0,0.36796787146567045,0.2723496689200034
109,402,0.0,0.36711997767261934,0.27202492948156864
110,336,0.0,0.36706782374323016,0.27163980249971054
111,2832,0.0,0.36696494530344825,0.2711313330880763
112,1956,0.0,0.3668566765501151,0.27073206497394586
113,1529,0.0,0.3667013955705612,0.2702899896810761
114,384,0.0,0.3664419307828299,0.2698307520202305
115,2943,0.0,0.36566499816320897,0.26944752038120146
116,1708,0.0,0.3655108061670432,0.26903207203995244
117,936,0.0,0.3643953716799228,0.26858294838698993
118,597,0.0,0.36432741327610824,0.26804620448747835
119,2142,0.0,0.36370840418297723,0.26735178269332954
120,774,0.0,0.3625837748384968,0.2669829035180426
121,474,0.0,0.36250334334751844,0.26660829060087776
122,1543,0.0,0.36240288071811116,0.2660686890488859
123,977,0.0,0.36214664899603927,0.26542443048796505
124,371,0.0,0.36096152562145084,0.26487068826694454
125,3121,0.0,0.3609112212134429,0.2642547408787031
126,1525,0.0,0.36079154556039345,0.2638715400861695
127,911,0.0,0.3606279420324183,0.263277102540128
128,1588,0.0,0.35997962285966967,0.26276687374637386
129,2910,0.0,0.35993489483155167,0.26228193861266563
130,1986,0.0,0.3593669527239187,0.2619556858822598
131,1548,0.0,0.3591512118281763,0.26138554909391476
132,1092,0.0,0.35901801833590635,0.2609340352651112
133,592,0.0,0.3587511924547767,0.26040286727481643
134,2916,0.0,0.35857906612382784,0.26002663602173764
135,927,0.0,0.358494629707574,0.25967055464558647
136,765,0.0,0.35748792225644854,0.2592193787586551
137,3055,0.0,0.3573619548190907,0.25864170684787585
138,456,0.0,0.3571986689644125,0.2582919379695674
139,509,0.0,0.3570976617271933,0.25794318574562114
140,3040,0.0,0.3569709462835328,0.2575699108367761
141,1463,0.0,0.35688629347033857,0.2572355038737533
142,617,0.0,0.3557470284301885,0.2568720393613309
143,2511,0.0,0.3556755823966504,0.2563401647549962
144,101,0.0,0.35550341703192634,0.2559367303571562
145,3188,0.0,0.35534740506336093,0.2552109027318077
146,113,0.0,0.35491547179461,0.25471437902950805
147,795,0.0,0.3543436534582814,0.254340418228287
148,17,0.0,0.3542934810179563,0.2537632834771646
149,2028,0.0,0.35338568605001697,0.25336743145401575
150,1420,0.0,0.3531475041618957,0.25306757225020055
151,1009,0.0,0.3531400788438168,0.25260528271550337
152,2630,0.0,0.3530763839360061,0.2520304499172167
153,1302,0.0,0.353051936559986,0.2516657979817977
154,2777,0.0,0.35254962495832026,0.25121511511570366
155,344,0.0,0.35195512162874626,0.25080792179877687
156,116,0.0,0.35128319867129293,0.2501617268383725
157,266,0.0,0.3509399809283038,0.24985261320296426
158,1058,0.0,0.35085104744947293,0.24946321284783016
159,250,0.0,0.35029143633949744,0.24908014431313474
160,817,0.0,0.34994794186437955,0.2487228709044023
161,2560,0.0,0.34951641802113415,0.2480991695415564
162,2170,0.0,0.3488269513373016,0.24737148428500777
